Incident_ID,Incident_Date,State,City Or County,Address,Latitude,Longitude,Killed,Injured,Operations,label_col
1592700,12/29/19,Texas,Mount Pleasant,Private Rd 2321,31.9685988,-99.9018131,1,0,N/A,Killed: 1 Injured:0
1583616,12/29/19,Tennessee,Memphis,2818 Coleman Rd,35.202116,-89.912461,0,1,N/A,Killed: 0 Injured:1
1583437,12/29/19,Indiana,Indianapolis,4900 block of Clarkson Dr,39.8436618,-86.2422796,1,1,N/A,Killed: 1 Injured:1
1582603,12/28/19,South Carolina,Greenwood,1508 Parkway,34.170135,-82.1593375,0,1,N/A,Killed: 0 Injured:1
1582044,12/28/19,Illinois,Oak Forest,5900 W 159th St,41.60341,-87.7621108,0,1,N/A,Killed: 0 Injured:1
1580674,12/27/19,Florida,Jacksonville,1414 Dakar St,30.2951521,-81.7296198,0,1,N/A,Killed: 0 Injured:1
1581177,12/27/19,Nebraska,Omaha,N 30th St and Stone Ave,41.3134959,-95.9565546,1,0,N/A,Killed: 1 Injured:0
1580362,12/26/19,Oklahoma,Tulsa,2906 S 115th E Ave,36.1212716,-95.8493069,0,1,N/A,Killed: 0 Injured:1
1579448,12/25/19,Illinois,Chicago,3500 block of S Washtenaw Ave,41.829979,-87.692725,0,2,N/A,Killed: 0 Injured:2
1579726,12/25/19,Ohio,Cincinnati,1000 block of Gilsey Ave,39.1099498,-84.5818662,0,1,N/A,Killed: 0 Injured:1
1580445,12/25/19,Texas,Buna,34060 US-96,30.4965349,-93.9523449,1,0,N/A,Killed: 1 Injured:0
1579729,12/24/19,Louisiana,Baton Rouge,Avalon Ave and Turret Dr,30.4464571,-91.0207691,1,1,N/A,Killed: 1 Injured:1
1579713,12/24/19,California,Vallejo,Ohio St and Mariposa St,38.1066782,-122.231469,0,1,N/A,Killed: 0 Injured:1
1580278,12/24/19,Alabama,Monroeville,Co Rd 42,31.632464,-87.2744984,1,0,N/A,Killed: 1 Injured:0
1578523,12/23/19,Virginia,Fredericksburg,1704 Lafayette Blvd,38.2818959,-77.4820278,0,1,N/A,Killed: 0 Injured:1
1578046,12/22/19,Iowa,Des Moines,4800 block of University Ave,41.6002063,-93.6823192,0,3,N/A,Killed: 0 Injured:3
1585788,12/22/19,Tennessee,Memphis,1700 block of Wildrose St,35.0852366,-89.9631119,0,1,N/A,Killed: 0 Injured:1
1578477,12/22/19,Ohio,Toledo,1100 block of W Bancroft St,41.6670831,-83.5321261,0,1,N/A,Killed: 0 Injured:1
1577956,12/22/19,Tennessee,Chattanooga,5200 block of Usher Dr,35.0457984,-85.3093995,0,1,N/A,Killed: 0 Injured:1
1579407,12/21/19,Texas,Baytown,200 block of Miriam St,29.7255987,-94.9733856,0,1,N/A,Killed: 0 Injured:1
1577156,12/21/19,Texas,San Antonio,6310 Channel View,29.3782467,-98.367701,1,0,N/A,Killed: 1 Injured:0
1577190,12/21/19,Texas,San Angelo,700 block of San Jacinto St,31.4309303,-100.4450276,0,1,N/A,Killed: 0 Injured:1
1575784,12/19/19,Tennessee,Memphis,N/A,35.0706526,-89.8606662,0,1,N/A,Killed: 0 Injured:1
1576038,12/19/19,Pennsylvania,Erie,1600 block of German St,42.1224025,-80.0728924,0,1,N/A,Killed: 0 Injured:1
1576031,12/19/19,Pennsylvania,Philadelphia,7100 block of Ditman St,40.0292494,-75.0398382,0,1,N/A,Killed: 0 Injured:1
1575023,12/18/19,Utah,Brigham City (Perry),1051 W 2700 S,41.4607712,-112.0406507,0,0,N/A,Killed: 0 Injured:0
1576492,12/18/19,Virginia,Shawsville,2646 Shawsville Pike NE,37.0937215,-80.2077627,1,1,N/A,Killed: 1 Injured:1
1574777,12/17/19,South Carolina,Graniteville,1600 Kalmia Apartments Ln,33.5653046,-81.8031494,2,0,N/A,Killed: 2 Injured:0
1573491,12/16/19,California,Fresno,2829 W Ashlan Ave,36.7928232,-119.8435492,0,1,N/A,Killed: 0 Injured:1
1572873,12/16/19,Oklahoma,Oklahoma City,W Hefner Rd and N Western Ave,35.5801253,-97.5314407,1,1,N/A,Killed: 1 Injured:1
1572680,12/16/19,Indiana,Gary,4300 block of W 23rd Ave,41.5772206,-87.3903174,1,1,N/A,Killed: 1 Injured:1
1577458,12/16/19,Alabama,Selma,100 block of Co Rd 465,32.2996275,-86.9281088,0,1,N/A,Killed: 0 Injured:1
1576892,12/16/19,Alabama,Selma,100 block of Dallas County Rd 465,32.2996275,-86.9281088,0,1,N/A,Killed: 0 Injured:1
1572827,12/15/19,South Carolina,Dillon,Devon Dr,34.4339669,-79.3858234,0,1,N/A,Killed: 0 Injured:1
1573887,12/15/19,North Carolina,Chocowinity,NC-33 E,35.5128967,-77.101347,0,1,N/A,Killed: 0 Injured:1
1572059,12/14/19,Ohio,Sandusky,5000 block of Memphis Ave,41.4014551,-82.6730423,1,0,N/A,Killed: 1 Injured:0
1572037,12/14/19,Oklahoma,Jenks,3706 W 106th St S,36.0085075,-96.0186706,3,0,N/A,Killed: 3 Injured:0
1572259,12/14/19,Georgia,Atlanta,Peachtree Ave and Peachtree Rd,33.8394034,-84.3798679,0,2,N/A,Killed: 0 Injured:2
1572029,12/14/19,Ohio,Pataskala,323 Haystack Ct,39.9836369,-82.7460294,1,0,N/A,Killed: 1 Injured:0
1571616,12/14/19,California,Ontario,1386 East F St,34.0697641,-117.6230165,3,1,N/A,Killed: 3 Injured:1
1570390,12/12/19,Illinois,Chicago,3353 W 13th St,41.8643646,-87.7100587,0,2,N/A,Killed: 0 Injured:2
1570451,12/12/19,Florida,Fort Lauderdale,2510 W Broward Blvd,26.1213035,-80.1755183,0,1,N/A,Killed: 0 Injured:1
1569698,12/11/19,Wisconsin,Milwaukee,58th St and Helena St,43.1462331,-87.9835663,0,1,N/A,Killed: 0 Injured:1
1568735,12/10/19,Virginia,Richmond,400 block of Winston St,37.583945,-77.425579,0,1,N/A,Killed: 0 Injured:1
1568888,12/09/19,North Carolina,Clinton,Sampson St,35.003926,-78.3295258,0,2,N/A,Killed: 0 Injured:2
1567437,12/08/19,Tennessee,Memphis,397 Delta Rd,35.0178594,-90.0773229,1,0,N/A,Killed: 1 Injured:0
1566797,12/07/19,Florida,Titusville,SR 407,28.5117768,-80.8317453,0,1,N/A,Killed: 0 Injured:1
1566568,12/07/19,Alabama,Birmingham,F L Shuttlesworth Dr and 33rd Terrace N,33.5569657,-86.8037682,1,0,N/A,Killed: 1 Injured:0
1567442,12/07/19,Tennessee,Cookeville,Pippin Rd,36.1871851,-85.5593715,1,0,N/A,Killed: 1 Injured:0
1565922,12/06/19,Pennsylvania,Philadelphia,2400 block of 66th St,39.9224883,-75.2329463,0,1,N/A,Killed: 0 Injured:1
1566097,12/06/19,Massachusetts,Holyoke,1 Jefferson St,42.2250882,-72.6261121,0,0,N/A,Killed: 0 Injured:0
1564899,12/05/19,Arkansas,Little Rock,43 Warren Dr,34.661281,-92.3523307,0,1,N/A,Killed: 0 Injured:1
1565070,12/04/19,Pennsylvania,Philadelphia,W Girard Ave and N 57th St,39.9705034,-75.2342067,0,2,N/A,Killed: 0 Injured:2
1564306,12/04/19,North Carolina,New Bern,101 Albacore Ln,35.1581699,-77.1027487,0,1,N/A,Killed: 0 Injured:1
1564144,12/03/19,Michigan,Lansing,5500 block of S Martin Luther King,42.6777227,-84.5730098,0,1,N/A,Killed: 0 Injured:1
1563584,12/03/19,Michigan,Detroit,16800 block of Freeland St,42.4144992,-83.1858126,0,2,N/A,Killed: 0 Injured:2
1563737,12/03/19,New York,Syracuse,100 block of Fenton St,43.0392975,-76.1731692,1,1,N/A,Killed: 1 Injured:1
1563919,12/03/19,Florida,Jacksonville,2400 block of Jernigan Rd,30.2761156,-81.6368456,0,1,N/A,Killed: 0 Injured:1
1564487,12/03/19,New Mexico,Roswell,606 O Connor Rd,33.3276998,-104.5308559,0,0,N/A,Killed: 0 Injured:0
1563135,12/02/19,Florida,Cape Coral,1509 NE 7th Ave,26.6808294,-81.9588727,0,1,N/A,Killed: 0 Injured:1
1563312,12/01/19,Illinois,Champaign,1600 block of Williamsburg Dr,40.1309799,-88.2728359,0,1,N/A,Killed: 0 Injured:1
1562718,12/01/19,Tennessee,Brownsville,1040 Tammbell St,35.6055336,-89.2485505,1,2,N/A,Killed: 1 Injured:2
1562462,12/01/19,Florida,Sarasota,3000 block of McCloud Cir,27.362342,-82.5256652,0,1,N/A,Killed: 0 Injured:1
1561977,12/01/19,Minnesota,Minneapolis,2738 Oakland Ave S,44.9525195,-93.2667121,4,0,N/A,Killed: 4 Injured:0
1567027,11/30/19,Alaska,Anchorage,200 block of Newell St,61.222194,-149.7709979,2,0,N/A,Killed: 2 Injured:0
1563119,11/30/19,Florida,Sanford,Laurel Dr,28.7743598,-81.2692944,0,1,N/A,Killed: 0 Injured:1
1561428,11/29/19,Tennessee,Memphis,3700 block of Station Way,35.0462314,-89.8864844,1,0,N/A,Killed: 1 Injured:0
1560553,11/28/19,South Carolina,Springfield,N/A,33.4968163,-81.2792711,1,0,N/A,Killed: 1 Injured:0
1559257,11/27/19,New York,Bronx,E 153rd St and Courtlandt Ave,40.8193717,-73.9182842,0,5,N/A,Killed: 0 Injured:5
1559234,11/27/19,Pennsylvania,Philadelphia,5357 Thomas Ave,39.9460567,-75.2318637,0,2,N/A,Killed: 0 Injured:2
1559049,11/26/19,Tennessee,Memphis,Castalia St and Livewell Cir,35.1032229,-89.9946458,0,1,N/A,Killed: 0 Injured:1
1556973,11/24/19,South Carolina,Scranton,1905 Boyd Street,33.9142916,-79.7387388,0,1,N/A,Killed: 0 Injured:1
1566159,11/23/19,Utah,Mount Pleasant,US-89,39.5309144,-111.4646152,0,1,N/A,Killed: 0 Injured:1
1556439,11/23/19,Ohio,Cleveland,1800 block of E 97th St,41.508501,-81.619771,1,0,N/A,Killed: 1 Injured:0
1555887,11/23/19,California,Union City,33629 15th St,37.595406,-122.0289163,2,0,N/A,Killed: 2 Injured:0
1557776,11/23/19,Washington,Seattle,N/A,47.6529916,-122.3537789,0,1,N/A,Killed: 0 Injured:1
1555325,11/22/19,Colorado,Denver,Harrison St and Bruce Randolph Ave,39.7644617,-104.9417201,0,1,N/A,Killed: 0 Injured:1
1553904,11/20/19,Missouri,Saint Louis,232 Tay Rd,38.7547466,-90.2007487,1,0,N/A,Killed: 1 Injured:0
1554251,11/20/19,California,Los Angeles,2042 W 41st St,34.0097404,-118.3169961,1,0,N/A,Killed: 1 Injured:0
1555035,11/20/19,Louisiana,Shreveport,100 block of Ute Tr,32.5463281,-93.771917,0,1,N/A,Killed: 0 Injured:1
1555624,11/19/19,Michigan,Lincoln Park,Dix Hwy and Capital Ave,42.2401665,-83.194949,0,1,N/A,Killed: 0 Injured:1
1551772,11/17/19,Florida,Daytona Beach,507 Jean St,29.1961483,-81.0347719,0,1,N/A,Killed: 0 Injured:1
1550546,11/16/19,California,San Diego,2152 Flintridge Dr,32.677601,-117.0690965,6,0,N/A,Killed: 6 Injured:0
1551098,11/16/19,South Carolina,Pickens,Shady Grove Rd,34.880776,-82.728849,1,0,N/A,Killed: 1 Injured:0
1550315,11/15/19,South Carolina,Lancaster,1700 block of Usher Rd,34.7034761,-80.7974164,1,0,N/A,Killed: 1 Injured:0
1550254,11/15/19,Louisiana,Shreveport,7210 Bernstein Ave,32.4389416,-93.7659887,1,1,N/A,Killed: 1 Injured:1
1550099,11/15/19,New Jersey,Pleasantville,701 Mill Rd,39.4060942,-74.5274693,1,2,N/A,Killed: 1 Injured:2
1550299,11/15/19,Texas,Lubbock,5012 38th St,33.5598816,-101.9191066,0,2,N/A,Killed: 0 Injured:2
1549242,11/13/19,Michigan,Battle Creek,100 block of Battle Creek Ave,42.3132111,-85.1953345,0,1,N/A,Killed: 0 Injured:1
1548276,11/12/19,Nevada,Las Vegas,1200 N 27th St,36.1839339,-115.1129705,0,0,N/A,Killed: 0 Injured:0
1547583,11/11/19,California,Bakersfield,Niles St,35.3758767,-118.958237,0,1,N/A,Killed: 0 Injured:1
1546480,11/11/19,Pennsylvania,Philadelphia,5700 block of Haddington Ln,39.9780494,-75.2359285,1,0,N/A,Killed: 1 Injured:0
1548243,11/10/19,California,Selma,2700 block of Saginaw Ave,36.5546045,-119.6245839,1,1,N/A,Killed: 1 Injured:1
1545663,11/09/19,Alabama,Birmingham,1500 block of Arthur Shores Dr,33.4705675,-86.8525014,0,1,N/A,Killed: 0 Injured:1
1546508,11/09/19,Georgia,Vidalia,Wiggins St,32.2279475,-82.408407,0,4,N/A,Killed: 0 Injured:4
1545714,11/09/19,Ohio,Dayton,1500 block of Fotip Ln,39.7751718,-84.2501664,0,2,N/A,Killed: 0 Injured:2
1544462,11/08/19,North Carolina,Fayetteville,2970 Legion Rd,35.0072185,-78.9148124,0,0,N/A,Killed: 0 Injured:0
1543754,11/07/19,Georgia,Macon,3300 block of Pio Nono Cir,32.8027461,-83.6633797,1,1,N/A,Killed: 1 Injured:1
1542930,11/06/19,Pennsylvania,Philadelphia,2000 block of Margaret St,40.0128089,-75.0775364,0,1,N/A,Killed: 0 Injured:1
1542861,11/06/19,Ohio,Columbus,3400 Kohr Blvd,40.0385594,-82.945979,0,0,N/A,Killed: 0 Injured:0
1543145,11/05/19,South Carolina,Gaffney,Kendrick St,35.0837871,-81.6465845,0,1,N/A,Killed: 0 Injured:1
1541070,11/03/19,Florida,Ensley,Hayworth Ave,30.5125036,-87.2738546,0,1,N/A,Killed: 0 Injured:1
1540873,11/02/19,Texas,Cedar Hill,900 block of S Highland Dr,32.57279,-96.9377653,1,0,N/A,Killed: 1 Injured:0
1539761,11/01/19,Texas,Houston,6414 Skyview Dr,29.8617125,-95.57024,1,0,N/A,Killed: 1 Injured:0
1539814,11/01/19,Pennsylvania,York,100 block of E Cottage Pl,39.9539715,-76.7212641,0,1,N/A,Killed: 0 Injured:1
1552483,11/01/19,Pennsylvania,Latrobe,1018 James St,40.3131232,-79.3704249,0,1,N/A,Killed: 0 Injured:1
1540095,11/01/19,Louisiana,Baton Rouge,Burbank Dr and Starring Ln,30.3618117,-91.1273763,0,2,N/A,Killed: 0 Injured:2
1539036,10/31/19,Illinois,Chicago,3700 block of W 26th St,41.8444853,-87.7173954,0,2,N/A,Killed: 0 Injured:2
1539306,10/31/19,Washington,Seattle (Burien),SW 144th St and 15th Ave SW,47.4728735,-122.3539506,0,2,N/A,Killed: 0 Injured:2
1537992,10/30/19,Pennsylvania,Philadelphia,5026 Walton Ave,39.949196,-75.2241363,4,0,N/A,Killed: 4 Injured:0
1537557,10/29/19,Texas,Deer Park,1417 New Orleans St,29.6887921,-95.1363863,4,0,N/A,Killed: 4 Injured:0
1536509,10/27/19,Tennessee,Lake City (Rocky Top),Offutt Spur Rd,36.1794502,-84.1264746,0,1,N/A,Killed: 0 Injured:1
1537145,10/27/19,Florida,Ocala,2833 NE 7th St,29.1943939,-82.0982425,0,1,N/A,Killed: 0 Injured:1
1535141,10/26/19,Alabama,Hanceville,400 block of Co Rd 597,34.0932867,-86.7923898,1,0,N/A,Killed: 1 Injured:0
1534539,10/25/19,Ohio,Cincinnati,N/A,39.1045639,-84.507897,0,1,N/A,Killed: 0 Injured:1
1534200,10/24/19,Florida,Hudson,7229 Hudson Ave,28.3656961,-82.6944079,0,0,N/A,Killed: 0 Injured:0
1533783,10/24/19,Ohio,Dayton,4500 block of Lotus Dr,39.7690455,-84.2634569,0,1,N/A,Killed: 0 Injured:1
1539887,10/23/19,Michigan,Battle Creek,1675 Iroquois Ave,42.3005153,-85.2272008,0,0,N/A,Killed: 0 Injured:0
1533610,10/23/19,Indiana,Mooresville,2749 E CR-800 S,39.6445123,-86.4306678,1,0,N/A,Killed: 1 Injured:0
1532178,10/21/19,Michigan,Port Huron,3027 Cooper Ave,43.0082002,-82.4390732,2,0,N/A,Killed: 2 Injured:0
1531809,10/21/19,Arkansas,Little Rock,1900 Block of W 29th St,34.721661,-92.2951174,0,1,N/A,Killed: 0 Injured:1
1531638,10/21/19,Nevada,Henderson,2200 Reunion Dr,35.9808533,-115.0859371,0,0,N/A,Killed: 0 Injured:0
1530852,10/20/19,Pennsylvania,Philadelphia,3300 block of N Water St,39.9999891,-75.1277035,3,0,N/A,Killed: 3 Injured:0
1531181,10/20/19,District of Columbia,Washington,W St SE and Galen St SE,38.862617,-76.981795,0,2,N/A,Killed: 0 Injured:2
1537873,10/20/19,Florida,Gainesville,3125 SW 26th Dr,29.6220114,-82.3616221,0,1,N/A,Killed: 0 Injured:1
1533347,10/20/19,Alabama,Jackson,Osprey Ln,31.6047972,-87.8679144,0,1,N/A,Killed: 0 Injured:1
1530780,10/19/19,Indiana,Marion,1000 block of W 17th St,40.5458631,-85.6707612,0,1,N/A,Killed: 0 Injured:1
1530251,10/19/19,Michigan,Detroit,18900 block of Bentler St,42.4264431,-83.2532954,0,1,N/A,Killed: 0 Injured:1
1530524,10/19/19,Pennsylvania,Philadelphia,700 block of W Luzerne St,40.0122886,-75.1395581,1,0,N/A,Killed: 1 Injured:0
1528833,10/17/19,Georgia,Snellville,4000 block of Countyside Way,33.8015367,-84.0056606,0,2,N/A,Killed: 0 Injured:2
1528713,10/17/19,Indiana,Mooresville,E Centenary Rd and N Kitchen Rd,39.5448938,-86.3166866,1,0,N/A,Killed: 1 Injured:0
1529370,10/17/19,Louisiana,Shreveport,200 block of Merrick St,32.4916611,-93.7331527,0,2,N/A,Killed: 0 Injured:2
1527575,10/15/19,Texas,Dallas,4000 block of Shady Hollow Ln,32.6980239,-96.884386,0,1,N/A,Killed: 0 Injured:1
1528220,10/15/19,Missouri,Kansas City,1320 E 32nd Terrace,39.0682984,-94.5683264,0,0,N/A,Killed: 0 Injured:0
1527768,10/15/19,Oklahoma,Miami,217 I Street NW,36.8784967,-94.8876845,2,2,N/A,Killed: 2 Injured:2
1527013,10/14/19,Pennsylvania,Philadelphia,6320 Hegerman St,40.0200093,-75.0523655,3,1,N/A,Killed: 3 Injured:1
1527691,10/13/19,California,Selma,2300 block of Valley View St,36.5579888,-119.6166983,0,2,N/A,Killed: 0 Injured:2
1526380,10/13/19,Illinois,Chicago,5200 block of S Peoria St,41.7996115,-87.6480454,0,1,N/A,Killed: 0 Injured:1
1525361,10/12/19,Maryland,Baltimore,600 block of W Franklin St,39.2949717,-76.6245516,0,1,N/A,Killed: 0 Injured:1
1532667,10/11/19,Montana,Thompson Falls,N/A,47.5955023,-115.3373865,0,1,N/A,Killed: 0 Injured:1
1524699,10/10/19,South Carolina,Loris,2300 block of SC 746,34.0497411,-78.8100077,0,1,N/A,Killed: 0 Injured:1
1523850,10/10/19,Wisconsin,Milwaukee,2500 block of North 38th St,43.0642886,-87.9610384,1,3,N/A,Killed: 1 Injured:3
1524233,10/09/19,South Carolina,Ridgeland,Smiths Crossing,32.4689568,-80.9829722,0,1,N/A,Killed: 0 Injured:1
1522979,10/09/19,Massachusetts,Lowell,149 Ennell Street,42.6574699,-71.3092286,0,5,N/A,Killed: 0 Injured:5
1523889,10/08/19,Georgia,Tifton,100 block of Apricot St,31.4478312,-83.500012,0,1,N/A,Killed: 0 Injured:1
1521272,10/07/19,Illinois,Carbondale,400 block of E Chestnut St,37.7272727,-89.2167501,0,1,N/A,Killed: 0 Injured:1
1521917,10/07/19,Florida,Jacksonville,3200 block of Justina Rd,30.3571442,-81.6009025,2,0,N/A,Killed: 2 Injured:0
1523292,10/07/19,Michigan,Grand Rapids,St Charles Ave SW,42.9258097,-85.6791066,0,1,N/A,Killed: 0 Injured:1
1521226,10/07/19,Massachusetts,Abington,135 Centre Ave,42.1066876,-70.9385365,5,0,N/A,Killed: 5 Injured:0
1521062,10/06/19,Georgia,Atlanta,Ira St and Fletcher St,33.725684,-84.4000169,0,1,N/A,Killed: 0 Injured:1
1521252,10/06/19,Minnesota,Saint Paul,400 block of Wabasha St S,44.9338099,-93.0841596,1,1,N/A,Killed: 1 Injured:1
1520107,10/05/19,Alabama,Friendship,N/A,NA,NA,1,0,N/A,Killed: 1 Injured:0
1521125,10/05/19,South Carolina,Hanahan,5800 block of Robinson St,32.9026274,-80.0051192,1,0,N/A,Killed: 1 Injured:0
1519891,10/05/19,Ohio,Cleveland,1388 E 171st St,41.5652058,-81.5608745,1,0,N/A,Killed: 1 Injured:0
1520071,10/05/19,Oklahoma,Lawton,105 SE Trenton Rd,34.607436,-98.3277733,4,0,N/A,Killed: 4 Injured:0
1520355,10/04/19,New Mexico,Roswell,400 block of Deborah Dr,33.429396,-104.5142116,1,0,N/A,Killed: 1 Injured:0
1519318,10/04/19,Georgia,Columbus,4225 Alpine Dr,32.4290635,-84.930351,0,1,N/A,Killed: 0 Injured:1
1519804,10/04/19,Illinois,Chicago,7700 block of S Paulina St,41.7537999,-87.6662621,0,1,N/A,Killed: 0 Injured:1
1519681,10/04/19,Illinois,Peoria,1200 block of N Orange St,40.7020169,-89.6061254,0,1,N/A,Killed: 0 Injured:1
1519507,10/03/19,Texas,Fort Worth,3200 block of Montague St,32.7051563,-97.2800549,0,1,N/A,Killed: 0 Injured:1
1518371,10/03/19,Georgia,Decatur,2892 Eastwyck Cir,33.7160848,-84.268033,0,1,N/A,Killed: 0 Injured:1
1518231,10/01/19,California,Stockton,400 block of Clay St,37.9405407,-121.2823647,0,1,N/A,Killed: 0 Injured:1
1517829,10/01/19,Kentucky,Sedalia,3222 KY 94,36.5611053,-88.5766981,0,1,N/A,Killed: 0 Injured:1
1515862,09/29/19,Kansas,Parsons,3100 Corning Ave,37.3376674,-95.2840006,2,1,N/A,Killed: 2 Injured:1
1514977,09/29/19,Tennessee,Memphis,3300 block of Lamphier Ave,35.1596309,-89.9505174,0,2,N/A,Killed: 0 Injured:2
1516010,09/29/19,North Carolina,Raleigh,Herndon Village Way,35.7406156,-78.627631,0,1,N/A,Killed: 0 Injured:1
1517121,09/28/19,South Carolina,Myrtle Beach (Surfside Beach),6001 S Kings Hwy,33.6286281,-78.9620562,0,1,N/A,Killed: 0 Injured:1
1514812,09/28/19,Georgia,Fort Valley,515 Cliett St,32.5599557,-83.8908855,1,0,N/A,Killed: 1 Injured:0
1514325,09/27/19,Illinois,Chicago,1900 block of E 71st St,41.7663424,-87.5783181,0,3,N/A,Killed: 0 Injured:3
1514551,09/27/19,Indiana,Gary,I-94 and Burr St,41.5754546,-87.4038472,0,2,N/A,Killed: 0 Injured:2
1514882,09/27/19,Maryland,Baltimore,800 block of Clintwood Ct,39.2297357,-76.6010276,0,1,N/A,Killed: 0 Injured:1
1515789,09/27/19,Oklahoma,Oklahoma City,S Western Ave and SW Grand Blvd,35.4277886,-97.530236,0,1,N/A,Killed: 0 Injured:1
1513575,09/26/19,Colorado,Peyton,12050 Falcon Hwy,38.9267252,-104.6028588,0,0,N/A,Killed: 0 Injured:0
1513593,09/26/19,Kentucky,Louisville,2200 block of Rowan St,38.2612719,-85.7861029,0,1,N/A,Killed: 0 Injured:1
1513658,09/26/19,Alaska,Anchorage,13801 Harry McDonald Rd,61.3455684,-149.5471279,0,0,N/A,Killed: 0 Injured:0
1513245,09/26/19,Missouri,Independence,2200 block of S Cedar Ave,39.0824653,-94.458635,0,1,N/A,Killed: 0 Injured:1
1511907,09/24/19,Missouri,Kansas City (Gladstone),41 NE 60th Terrace,39.2040594,-94.5794912,1,0,N/A,Killed: 1 Injured:0
1511209,09/23/19,Illinois,Harvey,Paulina St and W 158th St,41.6026455,-87.6583377,1,0,N/A,Killed: 1 Injured:0
1511659,09/23/19,California,Coalinga,400 block of E Pleasant St,36.1350136,-120.3561048,0,1,N/A,Killed: 0 Injured:1
1510614,09/23/19,Nebraska,North Platte,100 block of E 12th St,41.146288,-100.761005,0,1,N/A,Killed: 0 Injured:1
1510100,09/22/19,Tennessee,Nashville,Horton Ave and Edgehill Ave,36.140553,-86.7919013,0,1,N/A,Killed: 0 Injured:1
1509900,09/22/19,Kansas,Wichita,1500 block of Floberta St,37.7101396,-97.2805866,0,3,N/A,Killed: 0 Injured:3
1510638,09/21/19,Tennessee,Ashland City,Hickory Dr,36.2924264,-86.9847367,0,1,N/A,Killed: 0 Injured:1
1511761,09/21/19,Colorado,Lone Tree,9045 Yosemite St,39.5524778,-104.8869209,2,0,N/A,Killed: 2 Injured:0
1509846,09/21/19,Illinois,Joliet,8300 block of Buckingham Lane,41.525031,-88.0817251,2,2,N/A,Killed: 2 Injured:2
1510287,09/21/19,California,Visalia,Visalia Ave and Rd 153,36.4821119,-119.2298981,0,2,N/A,Killed: 0 Injured:2
1508966,09/20/19,Wisconsin,Milwaukee,N 31st St and W Saint Paul Ave,43.0347909,-87.9527895,0,1,N/A,Killed: 0 Injured:1
1505974,09/17/19,Iowa,Waterloo,W 6th St and Allen St,42.4875924,-92.3459315,0,0,N/A,Killed: 0 Injured:0
1510707,09/16/19,Missouri,Bland,County Rd A and Valentine Ford Rd,37.1021861,-81.116215,2,0,N/A,Killed: 2 Injured:0
1506360,09/16/19,Alabama,Gadsden,919 Raley St,34.0004275,-85.9669335,0,0,N/A,Killed: 0 Injured:0
1505857,09/16/19,Minnesota,Minneapolis,4500 block of Aldrich Ave N,45.0367248,-93.2901251,0,1,N/A,Killed: 0 Injured:1
1504831,09/16/19,Indiana,Indianapolis,4512 Jamestown Ct,39.8394193,-86.063233,0,1,N/A,Killed: 0 Injured:1
1504579,09/15/19,Texas,Arlington,1409 Cloyne Dr,32.6254941,-97.0871391,1,1,N/A,Killed: 1 Injured:1
1504619,09/15/19,Texas,Fort Worth,7700 block of Greengage Dr,32.6315309,-97.4006672,1,0,N/A,Killed: 1 Injured:0
1504589,09/15/19,Texas,Arlington,3800 block of Mahonia Way,32.6820311,-97.0886419,0,1,N/A,Killed: 0 Injured:1
1504608,09/15/19,Texas,Houston,4900 block of Southwind St,29.6779794,-95.3503175,0,1,N/A,Killed: 0 Injured:1
1508282,09/14/19,Georgia,Covington,2400 block of Hampshire Cove,33.6224061,-83.9801927,0,1,N/A,Killed: 0 Injured:1
1504561,09/14/19,Tennessee,Knoxville,502 Balsam Dr,36.0343347,-83.9370652,1,0,N/A,Killed: 1 Injured:0
1503313,09/13/19,Rhode Island,Providence,124 Regent Ave,41.8297047,-71.4382276,0,1,N/A,Killed: 0 Injured:1
1502475,09/12/19,Missouri,Saint Louis,9605 Jacobi Ave,38.7407852,-90.2599504,1,0,N/A,Killed: 1 Injured:0
1501825,09/11/19,Texas,Lubbock,1700 block of E Auburn St,33.5995424,-101.818202,0,1,N/A,Killed: 0 Injured:1
1501040,09/10/19,Illinois,Chicago Heights,1600 block of Aberdeen St,41.5023044,-87.6431404,0,1,N/A,Killed: 0 Injured:1
1501128,09/10/19,Missouri,Saint Louis,4200 block of Nebraska Ave,38.5798135,-90.2352503,0,1,N/A,Killed: 0 Injured:1
1505171,09/10/19,Pennsylvania,Boswell,900 block of Boswell Heights Dr,40.1563249,-79.0210388,0,1,N/A,Killed: 0 Injured:1
1501663,09/10/19,Illinois,Rockford,1900 block of Hancock St,42.2916166,-89.0725352,0,1,N/A,Killed: 0 Injured:1
1500180,09/09/19,Tennessee,Nashville,3000 block of Village Trail,36.2476303,-86.7780514,0,1,N/A,Killed: 0 Injured:1
1500448,09/08/19,Missouri,Kansas City,E 54th St and Brooklyn Ave,39.0284983,-94.5597159,0,1,N/A,Killed: 0 Injured:1
1499717,09/08/19,California,Hanford,1680 W Hanford Armona Rd,36.3134914,-119.6729743,0,2,N/A,Killed: 0 Injured:2
1499662,09/08/19,Tennessee,Memphis,700 block of Farris Rd,35.0182425,-90.0406215,0,1,N/A,Killed: 0 Injured:1
1558231,09/08/19,Georgia,Clayton (county),N/A,33.5571944,-84.375233,0,1,N/A,Killed: 0 Injured:1
1499619,09/07/19,Michigan,Detroit,17500 block of Avon,42.331427,-83.0457538,0,1,N/A,Killed: 0 Injured:1
