Incident ID,Incident Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col,Classification
1800407,19-Sep-20,North Carolina,Durham,1850 Fayetteville Rd,North Carolina Durham 1850 Fayetteville Rd,35.9758573,-78.9019757,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1798690,17-Sep-20,Ohio,Akron,309 Woolf Ave,Ohio Akron 309 Woolf Ave,41.0539264,-81.4316326,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1796677,15-Sep-20,Illinois,Macomb,1200 N Western Ave,Illinois Macomb 1200 N Western Ave,40.4737356,-90.688945,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1792378,11-Sep-20,South Carolina,Columbia,1530 Harden St,South Carolina Columbia 1530 Harden St,34.0109162,-81.0209006,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1793469,11-Sep-20,Idaho,Clark Fork,502 N Main St,Idaho Clark Fork 502 N Main St,48.1475326,-116.1769989,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1784182,3-Sep-20,Georgia,Albany,1800 Pearce Ave,Georgia Albany 1800 Pearce Ave,31.5673206,-84.1003373,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1767554,18-Aug-20,Maryland,Hagerstown,19410 Longmeadow Rd,Maryland Hagerstown 19410 Longmeadow Rd,39.6834902,-77.6946788,2,0,School Incidents,Killed: 2 Injured:0,School_elementary/secondary
1765811,15-Aug-20,Alabama,Montgomery,915 S Jackson St,Alabama Montgomery 915 S Jackson St,32.3651836,-86.2957213,0,3,School Incidents,Killed: 0 Injured:3,School_University/college
1764405,13-Aug-20,Louisiana,Grambling,Younger St,Louisiana Grambling Younger St,32.5254301,-92.711985,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1761537,11-Aug-20,Arkansas,Little Rock,100 E University St,Arkansas Little Rock 100 E University St,34.774098,-92.362192,1,1,School Incidents,Killed: 1 Injured:1,School_University/college
1708682,17-Jun-20,North Carolina,Kinston,231 North Carolina Hwy 58,North Carolina Kinston 231 North Carolina Hwy 58,35.2356447,-77.5720616,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1682051,16-May-20,Texas,Denton,200 S Bonnie Brae St,Texas Denton 200 S Bonnie Brae St,33.2134846,-97.1629803,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1671839,3-May-20,Utah,Saint George,852 East Tabernacle St,Utah Saint George 852 East Tabernacle St,37.1075675,-113.565317,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1654402,8-Apr-20,Arkansas,Jonesboro,1203 University Loop,Arkansas Jonesboro 1203 University Loop,35.8485223,-90.6723655,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1654759,7-Apr-20,Massachusetts,Boston,150 Tremont St,Massachusetts Boston 150 Tremont St,42.3549236,-71.0631608,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1649483,31-Mar-20,Wisconsin,Madison,Arboretum Dr and N Wingra Dr,Wisconsin Madison Arboretum Dr and N Wingra Dr,43.0568377,-89.4037327,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
1640336,15-Mar-20,New Jersey,New Brunswick,College Ave and Senior St,New Jersey New Brunswick College Ave and Senior St,40.5040008,-74.452704,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1639162,13-Mar-20,Tennessee,Rockwood,349 Daysville Rd,Tennessee Rockwood 349 Daysville Rd,35.8720116,-84.765461,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1636693,9-Mar-20,Alabama,Tuscaloosa,3601 Stillman Blvd,Alabama Tuscaloosa 3601 Stillman Blvd,33.200526,-87.5852409,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1635113,5-Mar-20,Florida,Fort Lauderdale (Weston),2585 Glades Cir,Florida Fort Lauderdale (Weston) 2585 Glades Cir,26.1374345,-80.4246761,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1633905,4-Mar-20,Texas,Texarkana,4115 N Kings Hwy,Texas Texarkana 4115 N Kings Hwy,33.456475,-94.1325855,1,1,School Incidents,Killed: 1 Injured:1,School_University/college
1634552,4-Mar-20,Texas,Austin,2247 Guadalupe St,Texas Austin 2247 Guadalupe St,30.2864812,-97.7411482,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1634611,4-Mar-20,Texas,Texarkana,2500 N Robinson Ave,Texas Texarkana 2500 N Robinson Ave,33.425125,-94.0476882,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1632677,2-Mar-20,Texas,Forney,6170 Falcon Way,Texas Forney 6170 Falcon Way,32.7673514,-96.4065711,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1630615,28-Feb-20,West Virginia,Morgantown,60 Newton Ave,West Virginia Morgantown 60 Newton Ave,39.636295,-79.9452831,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1630222,21-Feb-20,New Mexico,Albuquerque,1325 Palomas Dr SE,New Mexico Albuquerque 1325 Palomas Dr SE,35.0595135,-106.5839127,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1622632,16-Feb-20,South Carolina,Rock Hill,1029 Crawford Rd,South Carolina Rock Hill 1029 Crawford Rd,34.9134385,-81.0433782,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
1621398,14-Feb-20,Pennsylvania,Pittsburgh,810 Arch St,Pennsylvania Pittsburgh 810 Arch St,40.4532897,-80.0084688,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1640626,13-Feb-20,Utah,Salt Lake City,241 N 300 W,Utah Salt Lake City 241 N 300 W,40.7741936,-111.9012937,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1620031,11-Feb-20,North Carolina,Charlotte,8946 Cameron Blvd,North Carolina Charlotte 8946 Cameron Blvd,35.3104716,-80.7341743,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1617481,9-Feb-20,New Hampshire,Henniker,98 Bridge St,New Hampshire Henniker 98 Bridge St,43.1770542,-71.8226418,0,3,School Incidents,Killed: 0 Injured:3,School_University/college
1614629,5-Feb-20,New Hampshire,Concord,450 N State St,New Hampshire Concord 450 N State St,43.2421766,-71.5690339,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1612916,3-Feb-20,Texas,Commerce,2513 W Halls,Texas Commerce 2513 W Halls,33.2378017,-95.9114898,2,1,School Incidents,Killed: 2 Injured:1,School_University/college
1613797,3-Feb-20,Florida,Jacksonville,W 45th St,Florida Jacksonville W 45th St,30.3716999,-81.6874231,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1611912,1-Feb-20,Florida,Melbourne,150 W University Blvd,Florida Melbourne 150 W University Blvd,28.0600083,-80.6244747,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1610025,30-Jan-20,Iowa,Sioux City,3303 Rebecca St,Iowa Sioux City 3303 Rebecca St,42.5264836,-96.4276039,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1604632,24-Jan-20,Alabama,Camden,30 Claiborne St,Alabama Camden 30 Claiborne St,31.9939431,-87.2822106,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1603806,23-Jan-20,California,Oxnard,3300 Via Marina Ave,California Oxnard 3300 Via Marina Ave,34.1874188,-119.2138253,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1599230,17-Jan-20,Michigan,Howell,4125 Crooked Lake Rd,Michigan Howell 4125 Crooked Lake Rd,42.5597733,-83.8673571,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1598403,15-Jan-20,South Carolina,Johns Island,1861 Bohicket Rd,South Carolina Johns Island 1861 Bohicket Rd,32.7195442,-80.0780713,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1596276,14-Jan-20,Texas,Bellaire,5100 Maple St,Texas Bellaire 5100 Maple St,29.6920569,-95.4687706,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1594740,11-Jan-20,Texas,Dallas,9191 S Polk St,Texas Dallas 9191 S Polk St,32.6375217,-96.8423121,1,1,School Incidents,Killed: 1 Injured:1,School_elementary/secondary
1593682,10-Jan-20,Missouri,Saint Louis,Leonora Ave and Floy Ave,Missouri Saint Louis Leonora Ave and Floy Ave,38.7100827,-90.2560037,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1591322,8-Jan-20,Florida,Belle Glade,1001 SW Ave M,Florida Belle Glade 1001 SW Ave M,26.6661547,-80.6843637,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1589029,5-Jan-20,North Carolina,Raleigh,Oval Dr,North Carolina Raleigh Oval Dr,35.7743456,-78.6721267,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1582089,28-Dec-19,Louisiana,Saint Gabriel,5900 block of LSU Ag Road,Louisiana Saint Gabriel 5900 block of LSU Ag Road,30.2693387,-91.1036486,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
1576165,19-Dec-19,Florida,Naples,1 Lely High School Blvd,Florida Naples 1 Lely High School Blvd,26.0878526,-81.7176701,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1579053,19-Dec-19,Texas,Huntsville,2021 Avenue I,Texas Huntsville 2021 Avenue I,30.7122506,-95.5480951,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1574847,18-Dec-19,Kansas,Winfield,1700 block of Fowler Ave,Kansas Winfield 1700 block of Fowler Ave,37.2509789,-96.9771781,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1571413,13-Dec-19,Virginia,Norfolk,322 Shirley Ave,Virginia Norfolk 322 Shirley Ave,36.8661514,-76.2895451,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1571254,12-Dec-19,Tennessee,Cleveland,3505 Adkisson Dr,Tennessee Cleveland 3505 Adkisson Dr,35.1985984,-84.8821795,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1570053,10-Dec-19,Colorado,Denver,3440 W Virginia Ave,Colorado Denver 3440 W Virginia Ave,39.7073961,-105.0315873,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1569908,10-Dec-19,North Dakota,Wahpeton,101 East Dr,North Dakota Wahpeton 101 East Dr,46.2806679,-96.6098799,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1566714,7-Dec-19,Texas,Huntsville,2120 Ave I,Texas Huntsville 2120 Ave I,30.7100652,-95.5479416,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1564013,4-Dec-19,Mississippi,Jackson,1100 John R Lynch St,Mississippi Jackson 1100 John R Lynch St,32.2976571,-90.2050947,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1564489,4-Dec-19,New Mexico,Las Cruces,1040 N Motel Blvd,New Mexico Las Cruces 1040 N Motel Blvd,32.3144139,-106.814427,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1563107,3-Dec-19,Wisconsin,Oshkosh,375 N Eagle St,Wisconsin Oshkosh 375 N Eagle St,44.0236864,-88.573593,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1562497,2-Dec-19,Wisconsin,Waukesha,401 E Roberta Ave,Wisconsin Waukesha 401 E Roberta Ave,42.9931424,-88.2231431,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1558790,26-Nov-19,Washington,Vancouver,2215 NE 104th St,Washington Vancouver 2215 NE 104th St,45.6951462,-122.6498487,2,1,School Incidents,Killed: 2 Injured:1,School_elementary/secondary
1556770,24-Nov-19,Louisiana,New Orleans,6400 Press Dr,Louisiana New Orleans 6400 Press Dr,30.0235606,-90.0448991,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1558064,24-Nov-19,South Carolina,Pendleton,State Rd S-39-150,South Carolina Pendleton State Rd S-39-150,34.6291424,-82.8405649,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1556585,23-Nov-19,Florida,Miami Gardens,15800 NW 42nd Ave,Florida Miami Gardens 15800 NW 42nd Ave,25.9182546,-80.27079,2,0,School Incidents,Killed: 2 Injured:0,School_University/college
1554957,21-Nov-19,North Carolina,Burlington,1307 S Church St,North Carolina Burlington 1307 S Church St,36.0884479,-79.4543367,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1550099,15-Nov-19,New Jersey,Pleasantville,701 Mill Rd,New Jersey Pleasantville 701 Mill Rd,39.4060942,-74.5274693,1,2,School Incidents,Killed: 1 Injured:2,School_elementary/secondary
1548689,14-Nov-19,California,Santa Clarita,21900 Centurion Way,California Santa Clarita 21900 Centurion Way,34.4422886,-118.51759,3,3,School Incidents,Killed: 3 Injured:3,School_elementary/secondary
1548098,13-Nov-19,California,Los Angeles,4211 Dozier St,California Los Angeles 4211 Dozier St,34.0417565,-118.1750298,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1546559,11-Nov-19,Maryland,Baltimore,2201 Pinewood Ave,Maryland Baltimore 2201 Pinewood Ave,39.3657834,-76.5706772,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1542596,5-Nov-19,Oklahoma,Langston,701 Sammy Davis Jr Dr,Oklahoma Langston 701 Sammy Davis Jr Dr,35.9459228,-97.2629209,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1542476,4-Nov-19,Missouri,Warrensburg,108 W South St,Missouri Warrensburg 108 W South St,38.7581171,-93.7383776,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1541977,3-Nov-19,Texas,Waco,308 Webb Dr,Texas Waco 308 Webb Dr,31.6312959,-97.092168,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1536314,27-Oct-19,Tennessee,Clarksville,800 block of Hand Village,Tennessee Clarksville 800 block of Hand Village,36.5330306,-87.3580015,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1534328,24-Oct-19,Georgia,Savannah,11935 Abercorn St,Georgia Savannah 11935 Abercorn St,31.9781582,-81.1632048,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1532036,22-Oct-19,California,Santa Rosa,325 Ridgway Ave,California Santa Rosa 325 Ridgway Ave,38.4496895,-122.7224388,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1529593,18-Oct-19,Louisiana,Grambling,1234 Grambling Road,Louisiana Grambling 1234 Grambling Road,32.5228744,-92.716358,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
1526131,13-Oct-19,Tennessee,Nashville,3400 Alameda St,Tennessee Nashville 3400 Alameda St,36.1646691,-86.8270316,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1522979,9-Oct-19,Massachusetts,Lowell,149 Ennell Street,Massachusetts Lowell 149 Ennell Street,42.6574699,-71.3092286,0,5,School Incidents,Killed: 0 Injured:5,School_elementary/secondary
1523898,8-Oct-19,Texas,Houston,11911 Chimney Rock Rd,Texas Houston 11911 Chimney Rock Rd,29.649588,-95.4809761,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1522577,8-Oct-19,Georgia,Athens,140 Cedar Street,Georgia Athens 140 Cedar Street,33.9483903,-83.3738863,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1520579,6-Oct-19,Georgia,Marietta,3044 Hidden Forest Ct,Georgia Marietta 3044 Hidden Forest Ct,34.0260332,-84.5641359,1,2,School Incidents,Killed: 1 Injured:2,School_University/college
1519291,2-Oct-19,Georgia,Atlanta,800 Hutchens Rd SE,Georgia Atlanta 800 Hutchens Rd SE,33.6710072,-84.3616806,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1514656,27-Sep-19,North Carolina,Charlotte,7600 IBM Dr,North Carolina Charlotte 7600 IBM Dr,35.3000467,-80.7688904,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1510870,22-Sep-19,North Carolina,Murfreesboro,Union St,North Carolina Murfreesboro Union St,36.4370801,-77.0971599,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1508328,20-Sep-19,South Carolina,Orangeburg,300 College St NE,South Carolina Orangeburg 300 College St NE,33.4929025,-81.2806164,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
1505506,16-Sep-19,North Carolina,Fayetteville,WT Brown Dr and Martin Luther King Dr,North Carolina Fayetteville WT Brown Dr and Martin Luther King Dr,35.0728067,-78.8917829,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1504027,14-Sep-19,Texas,Fort Worth,5701 Shelton St,Texas Fort Worth 5701 Shelton St,32.7480228,-97.232757,0,2,School Incidents,Killed: 0 Injured:2,School_elementary/secondary
1503535,13-Sep-19,Virginia,Newport News,12465 Warwick Blvd,Virginia Newport News 12465 Warwick Blvd,37.0732442,-76.494347,0,3,School Incidents,Killed: 0 Injured:3,School_elementary/secondary
1501724,10-Sep-19,South Carolina,Aiken,232 E Pine Log Rd,South Carolina Aiken 232 E Pine Log Rd,33.521949,-81.7125391,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1499212,6-Sep-19,Louisiana,New Orleans,Ben Weiner Dr and S Claiborne Ave,Louisiana New Orleans Ben Weiner Dr and S Claiborne Ave,29.9467793,-90.1143668,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1499169,6-Sep-19,Alabama,Birmingham (Center Point),1000 Eagle Dr,Alabama Birmingham (Center Point) 1000 Eagle Dr,33.6582442,-86.6982436,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1493071,30-Aug-19,Ohio,Toledo,2550 Cherry St,Ohio Toledo 2550 Cherry St,41.6737113,-83.5439957,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1494719,30-Aug-19,North Carolina,Kinston,2601 N Queen St,North Carolina Kinston 2601 N Queen St,35.2947409,-77.5741212,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1492087,30-Aug-19,Alabama,Mobile,1621 Virginia St,Alabama Mobile 1621 Virginia St,30.6726132,-88.0766595,0,9,School Incidents,Killed: 0 Injured:9,School_elementary/secondary
1494779,29-Aug-19,North Carolina,Salisbury,701 W Monroe St,North Carolina Salisbury 701 W Monroe St,35.6732938,-80.486052,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1489056,27-Aug-19,New York,Roosevelt,335 E Clinton Ave,New York Roosevelt 335 E Clinton Ave,40.6865946,-73.5780923,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1501556,27-Aug-19,California,Los Angeles,2510 E 6th St,California Los Angeles 2510 E 6th St,34.0365117,-118.2122283,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1490703,23-Aug-19,Indiana,Knightstown,8139 US-40,Indiana Knightstown 8139 US-40,39.7911338,-85.5432815,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1484335,20-Aug-19,Georgia,Atlanta,111 James P Brawley Dr SW,Georgia Atlanta 111 James P Brawley Dr SW,33.7515371,-84.4135506,0,4,School Incidents,Killed: 0 Injured:4,School_University/college
1485463,19-Aug-19,Pennsylvania,Carlisle,87 Marsh Dr,Pennsylvania Carlisle 87 Marsh Dr,40.1746926,-77.2032392,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1428799,21-Jun-19,Michigan,Flint,1300 N Linden Rd,Michigan Flint 1300 N Linden Rd,43.0252686,-83.770867,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1422075,13-Jun-19,New Jersey,Atlantic City,1700 Marmora Ave,New Jersey Atlantic City 1700 Marmora Ave,39.3711251,-74.4396477,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1413783,3-Jun-19,Georgia,Atlanta,100 Piedmont Ave,Georgia Atlanta 100 Piedmont Ave,33.7571369,-84.3823901,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1398152,17-May-19,Alabama,Dothan,1124 Kelly Springs Rd,Alabama Dothan 1124 Kelly Springs Rd,31.279479,-85.4670271,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1398177,17-May-19,Florida,Jacksonville,7301 Parker School Rd,Florida Jacksonville 7301 Parker School Rd,30.3419472,-81.574895,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1390994,9-May-19,Kansas,Manhattan,Denison Ave and Kimball Ave,Kansas Manhattan Denison Ave and Kimball Ave,39.2041631,-96.585501,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1390157,8-May-19,Alabama,Birmingham,4600 Valleydale Rd,Alabama Birmingham 4600 Valleydale Rd,33.385591,-86.733504,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1390819,8-May-19,Illinois,Chicago,5114 S Elizabeth St,Illinois Chicago 5114 S Elizabeth St,41.8006301,-87.6564929,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1389220,7-May-19,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,Colorado Littleton (Highlands Ranch) 8773 S Ridgeline Blvd,39.5558704,-104.9973614,1,8,School Incidents,Killed: 1 Injured:8,School_elementary/secondary
1389560,7-May-19,Georgia,Savannah,3219 College St,Georgia Savannah 3219 College St,32.022662,-81.0562677,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1386461,4-May-19,Oregon,Eugene,1332 Kincaid St,Oregon Eugene 1332 Kincaid St,44.0450794,-123.078942,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1386025,2-May-19,Texas,Brenham,902 College Ave,Texas Brenham 902 College Ave,30.1593762,-96.4062493,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1383517,30-Apr-19,Virginia,Woodbridge,14051 Spriggs Rd,Virginia Woodbridge 14051 Spriggs Rd,38.650817,-77.3848373,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1384534,30-Apr-19,Virginia,Richmond,1500 block of N Lombardy St,Virginia Richmond 1500 block of N Lombardy St,37.5614256,-77.4510335,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1383752,30-Apr-19,North Carolina,Charlotte,9214 South Library Ln,North Carolina Charlotte 9214 South Library Ln,35.305966,-80.730937,2,4,School Incidents,Killed: 2 Injured:4,School_University/college
1383828,30-Apr-19,Florida,Wesley Chapel,30649 Wells Rd,Florida Wesley Chapel 30649 Wells Rd,28.2564398,-82.3063956,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1380184,25-Apr-19,Georgia,Fairburn,7405 Herndon Rd,Georgia Fairburn 7405 Herndon Rd,33.5582841,-84.6279637,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1380481,25-Apr-19,Texas,Texas City,1200 N Amburn Rd,Texas Texas City 1200 N Amburn Rd,29.3957069,-94.9995583,0,3,School Incidents,Killed: 0 Injured:3,School_University/college
1379735,24-Apr-19,Ohio,Bowling Green,1001 E Wooster St,Ohio Bowling Green 1001 E Wooster St,41.3773205,-83.6407816,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1379286,24-Apr-19,Arkansas,Concord,10920 Heber Springs Rd N,Arkansas Concord 10920 Heber Springs Rd N,35.6628273,-91.8468629,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1375230,18-Apr-19,Texas,Mesquite,3300 E Cartwright Rd,Texas Mesquite 3300 E Cartwright Rd,32.7312777,-96.5573217,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1374471,17-Apr-19,Illinois,Lyons,8101 Ogden Ave,Illinois Lyons 8101 Ogden Ave,41.8184564,-87.8235077,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1368313,10-Apr-19,Texas,Houston,11625 Martindale Rd,Texas Houston 11625 Martindale Rd,29.6361962,-95.3238013,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1365282,5-Apr-19,Illinois,Metropolis,1698 Grand Chain Road,Illinois Metropolis 1698 Grand Chain Road,37.2282992,-88.8574935,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1363353,4-Apr-19,Louisiana,New Orleans,4000 Cadillac St,Louisiana New Orleans 4000 Cadillac St,29.997783,-90.0832184,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1362459,3-Apr-19,Florida,Jacksonville,5443 Moncrief Rd,Florida Jacksonville 5443 Moncrief Rd,30.3723994,-81.6857664,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1360175,1-Apr-19,Arkansas,Prescott,736 Main St,Arkansas Prescott 736 Main St,33.7967994,-93.3750637,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1358125,28-Mar-19,Oklahoma,Langston,701 Sammy Davis Jr Dr,Oklahoma Langston 701 Sammy Davis Jr Dr,35.9459228,-97.2629209,0,2,School Incidents,Killed: 0 Injured:2,School_University/college
1357101,27-Mar-19,Mississippi,Tchula,US-49E and MS-12,Mississippi Tchula US-49E and MS-12,33.1790107,-90.2195299,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1355733,25-Mar-19,North Carolina,Cullowhee,1 University Way,North Carolina Cullowhee 1 University Way,35.309138,-83.185697,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1354468,25-Mar-19,Virginia,Richmond,W Main St and S Laurel St,Virginia Richmond W Main St and S Laurel St,37.5458472,-77.4515829,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1384549,24-Mar-19,Virginia,Richmond,700 block of W Cary St,Virginia Richmond 700 block of W Cary St,37.5444907,-77.450352,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1352890,22-Mar-19,Alabama,Blountsville,260 Page St,Alabama Blountsville 260 Page St,34.0849921,-86.5860442,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1353116,22-Mar-19,Oregon,Salem,4000 Lancaster Dr NE,Oregon Salem 4000 Lancaster Dr NE,44.9763752,-122.9780317,0,0,School Incidents,Killed: 0 Injured:0,School_University/college
1350687,19-Mar-19,Wisconsin,Milwaukee,2419 E Kenwood Blvd,Wisconsin Milwaukee 2419 E Kenwood Blvd,43.0742918,-87.8798681,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1346052,13-Mar-19,Florida,Lake Mary,655 Longwood Lake Mary Rd,Florida Lake Mary 655 Longwood Lake Mary Rd,28.7365088,-81.3366755,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1341668,7-Mar-19,Louisiana,Grambling,403 Main St,Louisiana Grambling 403 Main St,32.5221156,-92.7145047,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1337530,28-Feb-19,Wyoming,Cheyenne,1213 W Allison Rd,Wyoming Cheyenne 1213 W Allison Rd,41.1083369,-104.8197437,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1335259,26-Feb-19,Alabama,Montgomery,225 Ann St,Alabama Montgomery 225 Ann St,32.3786028,-86.2711679,0,1,School Incidents,Killed: 0 Injured:1,School_elementary/secondary
1337890,26-Feb-19,California,Claremont,726 North Amherst Ave,California Claremont 726 North Amherst Ave,34.1095315,-117.7102954,1,0,School Incidents,Killed: 1 Injured:0,School_University/college
1334900,25-Feb-19,Florida,Tallahassee,Old Bainbridge Rd,Florida Tallahassee Old Bainbridge Rd,30.5009524,-84.3377849,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
1336228,23-Feb-19,New Jersey,Jersey City,500 block of University Pl Blvd,New Jersey Jersey City 500 block of University Pl Blvd,40.7120421,-74.0947646,0,1,School Incidents,Killed: 0 Injured:1,School_University/college
1331046,19-Feb-19,Louisiana,Marrero,429 Ames Blvd,Louisiana Marrero 429 Ames Blvd,29.8991133,-90.1137607,0,0,School Incidents,Killed: 0 Injured:0,School_elementary/secondary
1327956,15-Feb-19,Nebraska,Omaha,10625 Calhoun Rd,Nebraska Omaha 10625 Calhoun Rd,41.3561112,-95.975341,1,0,School Incidents,Killed: 1 Injured:0,School_elementary/secondary
