Incident_ID,Incident_Date,State,City Or County,Address,Full Address,Latitude,Longitude,Killed,Injured,Operations,label_col
1554017,11/20/19,New Mexico,Alamogordo,1401 College Ave,New Mexico Alamogordo 1401 College Ave,32.9045015,-105.937905,0,0,School Incidents,Killed: 0 Injured:0
1596167,11/20/19,Kentucky,Louisville,1960 Bashford Manor Ln,Kentucky Louisville 1960 Bashford Manor Ln,38.197763,-85.6733752,0,0,School Incidents,Killed: 0 Injured:0
1556476,11/20/19,Utah,Springville,1205 E 900 S,Utah Springville 1205 E 900 S,40.1553006,-111.5882855,0,0,School Incidents,Killed: 0 Injured:0
1553084,11/19/19,Kentucky,Ashland,3215 S 29th St,Kentucky Ashland 3215 S 29th St,38.4539332,-82.6551464,0,0,School Incidents,Killed: 0 Injured:0
1553982,11/19/19,Texas,Waco,2020 N 42nd St,Texas Waco 2020 N 42nd St,31.542677,-97.1868977,0,0,School Incidents,Killed: 0 Injured:0
1553843,11/19/19,Georgia,Winder,272 N 5th Ave,Georgia Winder 272 N 5th Ave,34.0041142,-83.7286508,0,0,School Incidents,Killed: 0 Injured:0
1552834,11/19/19,Pennsylvania,Harmony,126 Seneca School Rd,Pennsylvania Harmony 126 Seneca School Rd,40.8084812,-80.1095315,0,0,School Incidents,Killed: 0 Injured:0
1553702,11/19/19,Florida,Jacksonville,1157 Golfair Blvd,Florida Jacksonville 1157 Golfair Blvd,30.3684302,-81.6775102,0,0,School Incidents,Killed: 0 Injured:0
1552181,11/18/19,Texas,Helotes,12221 Leslie Rd,Texas Helotes 12221 Leslie Rd,29.5593346,-98.6865915,0,0,School Incidents,Killed: 0 Injured:0
1553290,11/18/19,Missouri,Lees Summit,100 SW Murray Rd,Missouri Lees Summit 100 SW Murray Rd,38.914591,-94.405258,0,0,School Incidents,Killed: 0 Injured:0
1550756,11/15/19,California,Lancaster,44900 Division St,California Lancaster 44900 Division St,34.6996077,-118.1292291,0,0,School Incidents,Killed: 0 Injured:0
1550099,11/15/19,New Jersey,Pleasantville,701 Mill Rd,New Jersey Pleasantville 701 Mill Rd,39.4060942,-74.5274693,1,2,School Incidents,Killed: 1 Injured:2
1550374,11/15/19,Florida,Port Saint Lucie,1485 SW Cashmere Blvd,Florida Port Saint Lucie 1485 SW Cashmere Blvd,27.298465,-80.3780437,0,0,School Incidents,Killed: 0 Injured:0
1551740,11/15/19,Illinois,Cicero,3801 S Central Ave,Illinois Cicero 3801 S Central Ave,41.8244616,-87.7622646,0,0,School Incidents,Killed: 0 Injured:0
1550263,11/15/19,Texas,Odessa,1301 Dotsy Ave,Texas Odessa 1301 Dotsy Ave,31.8514407,-102.382476,0,0,School Incidents,Killed: 0 Injured:0
1549075,11/14/19,Kentucky,Louisville,4001 Herman St,Kentucky Louisville 4001 Herman St,38.260516,-85.8154426,0,0,School Incidents,Killed: 0 Injured:0
1548901,11/14/19,Ohio,Cleveland,4900 Turney Rd,Ohio Cleveland 4900 Turney Rd,41.4275171,-81.6145965,0,0,School Incidents,Killed: 0 Injured:0
1548689,11/14/19,California,Santa Clarita,21900 Centurion Way,California Santa Clarita 21900 Centurion Way,34.4422886,-118.51759,3,3,School Incidents,Killed: 3 Injured:3
1550377,11/14/19,Florida,Port Saint Lucie,1485 SW Cashmere Blvd,Florida Port Saint Lucie 1485 SW Cashmere Blvd,27.298465,-80.3780437,0,0,School Incidents,Killed: 0 Injured:0
1548098,11/13/19,California,Los Angeles,4211 Dozier St,California Los Angeles 4211 Dozier St,34.0417565,-118.1750298,1,0,School Incidents,Killed: 1 Injured:0
1550535,11/13/19,Indiana,Newburgh,7422 Yankeetown Rd,Indiana Newburgh 7422 Yankeetown Rd,37.926098,-87.296025,0,0,School Incidents,Killed: 0 Injured:0
1549495,11/13/19,Maryland,Westminster,2 College Hill,Maryland Westminster 2 College Hill,39.5841852,-77.0019169,0,0,School Incidents,Killed: 0 Injured:0
1548276,11/12/19,Nevada,Las Vegas,1200 N 27th St,Nevada Las Vegas 1200 N 27th St,36.1839339,-115.1129705,0,0,School Incidents,Killed: 0 Injured:0
1547565,11/12/19,Kentucky,Louisville,8620 Preston Hwy,Kentucky Louisville 8620 Preston Hwy,38.1273346,-85.683856,0,0,School Incidents,Killed: 0 Injured:0
1548325,11/12/19,South Carolina,Beaufort,1 Blue Dolphin Dr,South Carolina Beaufort 1 Blue Dolphin Dr,32.4315829,-80.7423296,0,0,School Incidents,Killed: 0 Injured:0
1551804,11/12/19,Georgia,Atlanta,6015 Feldwood Rd,Georgia Atlanta 6015 Feldwood Rd,33.5906862,-84.5194767,0,0,School Incidents,Killed: 0 Injured:0
1546559,11/11/19,Maryland,Baltimore,2201 Pinewood Ave,Maryland Baltimore 2201 Pinewood Ave,39.3657834,-76.5706772,0,1,School Incidents,Killed: 0 Injured:1
1546942,11/11/19,Oklahoma,Tulsa,6636 S Mingo Rd,Oklahoma Tulsa 6636 S Mingo Rd,36.0670326,-95.8706707,0,0,School Incidents,Killed: 0 Injured:0
1544462,11/08/19,North Carolina,Fayetteville,2970 Legion Rd,North Carolina Fayetteville 2970 Legion Rd,35.0072185,-78.9148124,0,0,School Incidents,Killed: 0 Injured:0
1545929,11/08/19,North Carolina,Monroe,3220 Parkwood School Rd,North Carolina Monroe 3220 Parkwood School Rd,34.9015961,-80.6306971,0,0,School Incidents,Killed: 0 Injured:0
1545134,11/08/19,South Carolina,Greenville,201 Burdine Dr,South Carolina Greenville 201 Burdine Dr,34.8749324,-82.4632597,0,0,School Incidents,Killed: 0 Injured:0
1545112,11/08/19,Florida,Perry,601 E Lafayette St,Florida Perry 601 E Lafayette St,30.1209125,-83.5729612,0,0,School Incidents,Killed: 0 Injured:0
1545044,11/08/19,Louisiana,Mandeville,639 Carondelet St,Louisiana Mandeville 639 Carondelet St,30.365508,-90.0743847,0,0,School Incidents,Killed: 0 Injured:0
1545132,11/07/19,South Carolina,Spartanburg,2250 E Main St,South Carolina Spartanburg 2250 E Main St,34.9797202,-81.8792856,0,0,School Incidents,Killed: 0 Injured:0
1544238,11/07/19,Maryland,Baltimore,2555 Harford Rd,Maryland Baltimore 2555 Harford Rd,39.3174216,-76.5931713,0,0,School Incidents,Killed: 0 Injured:0
1544114,11/07/19,Louisiana,Shreveport,401 W 70th St,Louisiana Shreveport 401 W 70th St,32.4413326,-93.7644818,0,0,School Incidents,Killed: 0 Injured:0
1544954,11/06/19,Minnesota,Saint Paul,30 Baker St,Minnesota Saint Paul 30 Baker St,44.9261879,-93.0863171,0,0,School Incidents,Killed: 0 Injured:0
1543221,11/06/19,Iowa,Tiffin,551 W Marengo Rd,Iowa Tiffin 551 W Marengo Rd,41.7063313,-91.6747025,0,0,School Incidents,Killed: 0 Injured:0
1542861,11/06/19,Ohio,Columbus,3400 Kohr Blvd,Ohio Columbus 3400 Kohr Blvd,40.0385594,-82.945979,0,0,School Incidents,Killed: 0 Injured:0
1543644,11/06/19,California,San Pablo,3020 Hilltop Mall Rd,California San Pablo 3020 Hilltop Mall Rd,37.9779406,-122.3273592,0,0,School Incidents,Killed: 0 Injured:0
1543633,11/06/19,California,San Jacinto,1499 N State St,California San Jacinto 1499 N State St,33.8066222,-116.96941,0,0,School Incidents,Killed: 0 Injured:0
1544327,11/06/19,Georgia,Woodstock,442 Arnold Mill Rd,Georgia Woodstock 442 Arnold Mill Rd,34.1174646,-84.4787849,0,0,School Incidents,Killed: 0 Injured:0
1543817,11/06/19,Ohio,New Carlisle,10000 W National Rd,Ohio New Carlisle 10000 W National Rd,39.913395,-84.0001335,0,0,School Incidents,Killed: 0 Injured:0
1544139,11/06/19,Louisiana,Lake Charles,2802 Pineview St,Louisiana Lake Charles 2802 Pineview St,30.2517398,-93.1729259,0,0,School Incidents,Killed: 0 Injured:0
1542596,11/05/19,Oklahoma,Langston,701 Sammy Davis Jr Dr,Oklahoma Langston 701 Sammy Davis Jr Dr,35.9459228,-97.2629209,0,1,School Incidents,Killed: 0 Injured:1
1542476,11/04/19,Missouri,Warrensburg,108 W South St,Missouri Warrensburg 108 W South St,38.7581171,-93.7383776,1,0,School Incidents,Killed: 1 Injured:0
1542270,11/04/19,South Carolina,Conway,100 Chanticleer Dr E,South Carolina Conway 100 Chanticleer Dr E,33.7952956,-79.0078778,0,0,School Incidents,Killed: 0 Injured:0
1541977,11/03/19,Texas,Waco,308 Webb Dr,Texas Waco 308 Webb Dr,31.6312959,-97.092168,1,0,School Incidents,Killed: 1 Injured:0
1540092,11/01/19,Virginia,Lovingston,6919 Thomas Nelson Hwy,Virginia Lovingston 6919 Thomas Nelson Hwy,37.7325802,-78.8961844,0,0,School Incidents,Killed: 0 Injured:0
1539405,11/01/19,Kentucky,Louisville,6000 Brownsboro Rd,Kentucky Louisville 6000 Brownsboro Rd,38.2833461,-85.6261423,0,0,School Incidents,Killed: 0 Injured:0
1539154,10/31/19,Missouri,Wentzville,600 Campus Dr,Missouri Wentzville 600 Campus Dr,38.8166972,-90.8657261,0,0,School Incidents,Killed: 0 Injured:0
1538882,10/31/19,Maine,Bangor,885 Broadway,Maine Bangor 885 Broadway,44.8312897,-68.7816397,0,0,School Incidents,Killed: 0 Injured:0
1539713,10/30/19,Arizona,Maricopa,19265 N Porter Rd,Arizona Maricopa 19265 N Porter Rd,33.054851,-112.0131882,0,0,School Incidents,Killed: 0 Injured:0
1538111,10/30/19,Ohio,Cincinnati,8101 Hamilton Ave,Ohio Cincinnati 8101 Hamilton Ave,39.2412697,-84.551539,0,0,School Incidents,Killed: 0 Injured:0
1537621,10/29/19,Colorado,Aurora,N/A,Colorado Aurora N/A,39.6392101,-104.8200638,0,0,School Incidents,Killed: 0 Injured:0
1536674,10/28/19,New York,Buffalo,1250 Amherst St,New York Buffalo 1250 Amherst St,42.9420645,-78.8576298,0,0,School Incidents,Killed: 0 Injured:0
1536465,10/28/19,Georgia,Ringgold,29 Tiger Trail,Georgia Ringgold 29 Tiger Trail,34.9215799,-85.1098427,0,0,School Incidents,Killed: 0 Injured:0
1536672,10/28/19,Tennessee,Memphis,5390 Mendenhall Mall,Tennessee Memphis 5390 Mendenhall Mall,35.0529745,-89.8839467,0,0,School Incidents,Killed: 0 Injured:0
1537245,10/28/19,Minnesota,Minneapolis (Plymouth),10635 36th Ave N,Minnesota Minneapolis (Plymouth) 10635 36th Ave N,45.0197176,-93.4180284,0,0,School Incidents,Killed: 0 Injured:0
1537180,10/28/19,Georgia,Augusta,3019 Walton Way,Georgia Augusta 3019 Walton Way,33.482924,-82.0436934,0,0,School Incidents,Killed: 0 Injured:0
1536314,10/27/19,Tennessee,Clarksville,800 block of Hand Village,Tennessee Clarksville 800 block of Hand Village,36.5330306,-87.3580015,1,0,School Incidents,Killed: 1 Injured:0
1535177,10/26/19,Massachusetts,Methuen,49 Pleasant View St,Massachusetts Methuen 49 Pleasant View St,42.7317047,-71.1743164,0,0,School Incidents,Killed: 0 Injured:0
1537569,10/25/19,Idaho,Coeur D Alene (Coeur D'alene),5530 N 4th St,Idaho Coeur D Alene (Coeur D'alene) 5530 N 4th St,47.7211886,-116.7780093,0,0,School Incidents,Killed: 0 Injured:0
1534777,10/25/19,Missouri,Hazelwood,1 Wildcat Ln,Missouri Hazelwood 1 Wildcat Ln,38.7864278,-90.3823785,0,0,School Incidents,Killed: 0 Injured:0
1534401,10/25/19,Florida,Avon Park,700 E Main St,Florida Avon Park 700 E Main St,27.5945096,-81.4877951,0,0,School Incidents,Killed: 0 Injured:0
1536299,10/25/19,North Carolina,Weaverville,51 N Buncombe School Rd,North Carolina Weaverville 51 N Buncombe School Rd,35.7160521,-82.5577236,0,0,School Incidents,Killed: 0 Injured:0
1534930,10/25/19,Florida,Miami,11200 SW 8th St,Florida Miami 11200 SW 8th St,25.7567562,-80.3777509,0,0,School Incidents,Killed: 0 Injured:0
1534328,10/24/19,Georgia,Savannah,11935 Abercorn St,Georgia Savannah 11935 Abercorn St,31.9781582,-81.1632048,0,1,School Incidents,Killed: 0 Injured:1
1533650,10/24/19,Virginia,Hampton,1491 W Queen St,Virginia Hampton 1491 W Queen St,37.0237609,-76.3840312,0,0,School Incidents,Killed: 0 Injured:0
1533648,10/24/19,Virginia,Chesapeake,1968 Bruin Pl,Virginia Chesapeake 1968 Bruin Pl,36.8484184,-76.4064103,0,0,School Incidents,Killed: 0 Injured:0
1534200,10/24/19,Florida,Hudson,7229 Hudson Ave,Florida Hudson 7229 Hudson Ave,28.3656961,-82.6944079,0,0,School Incidents,Killed: 0 Injured:0
1534059,10/24/19,South Carolina,Sumter,40 Miller Rd,South Carolina Sumter 40 Miller Rd,33.9327303,-80.3769129,0,0,School Incidents,Killed: 0 Injured:0
1534052,10/24/19,South Carolina,Georgetown,2500 Anthuan Maybank Dr,South Carolina Georgetown 2500 Anthuan Maybank Dr,33.3884311,-79.3021889,0,0,School Incidents,Killed: 0 Injured:0
1539887,10/23/19,Michigan,Battle Creek,1675 Iroquois Ave,Michigan Battle Creek 1675 Iroquois Ave,42.3005153,-85.2272008,0,0,School Incidents,Killed: 0 Injured:0
1533829,10/23/19,Missouri,Saint Louis,9100 St Charles Rock Rd,Missouri Saint Louis 9100 St Charles Rock Rd,38.7133524,-90.3551884,0,0,School Incidents,Killed: 0 Injured:0
1533095,10/23/19,Virginia,Newport News,13450 Woodside Ln,Virginia Newport News 13450 Woodside Ln,37.1733127,-76.5247974,0,0,School Incidents,Killed: 0 Injured:0
1534029,10/23/19,Mississippi,Goodman,1 Hill St,Mississippi Goodman 1 Hill St,32.9704992,-89.9171467,0,0,School Incidents,Killed: 0 Injured:0
1532958,10/22/19,District of Columbia,Washington,4801 Benning Rd SE,District of Columbia Washington 4801 Benning Rd SE,38.8825112,-76.9343276,0,0,School Incidents,Killed: 0 Injured:0
1532036,10/22/19,California,Santa Rosa,325 Ridgway Ave,California Santa Rosa 325 Ridgway Ave,38.4496895,-122.7224388,0,1,School Incidents,Killed: 0 Injured:1
1533701,10/22/19,Pennsylvania,Pittsburgh,1101 N Murtland St,Pennsylvania Pittsburgh 1101 N Murtland St,40.461539,-79.901728,0,0,School Incidents,Killed: 0 Injured:0
1535680,10/22/19,South Carolina,Orangeburg,300 College St NE,South Carolina Orangeburg 300 College St NE,33.4929025,-81.2806164,0,0,School Incidents,Killed: 0 Injured:0
1533214,10/22/19,Wisconsin,Madison,2602 Post Rd,Wisconsin Madison 2602 Post Rd,43.0273003,-89.4214454,0,0,School Incidents,Killed: 0 Injured:0
1532647,10/22/19,Alabama,Tuscaloosa,905 15th St,Alabama Tuscaloosa 905 15th St,33.1978202,-87.5495517,0,0,School Incidents,Killed: 0 Injured:0
1532525,10/21/19,Oklahoma,Broken Arrow,7616 S Garnett Rd,Oklahoma Broken Arrow 7616 S Garnett Rd,36.0531572,-95.8533502,0,0,School Incidents,Killed: 0 Injured:0
1531638,10/21/19,Nevada,Henderson,2200 Reunion Dr,Nevada Henderson 2200 Reunion Dr,35.9808533,-115.0859371,0,0,School Incidents,Killed: 0 Injured:0
1529593,10/18/19,Louisiana,Grambling,1234 Grambling Road,Louisiana Grambling 1234 Grambling Road,32.5228744,-92.716358,0,2,School Incidents,Killed: 0 Injured:2
1532295,10/18/19,Georgia,Sylvester,304 East St,Georgia Sylvester 304 East St,31.5306224,-83.8312473,0,0,School Incidents,Killed: 0 Injured:0
1537670,10/18/19,Kansas,Carbondale,15701 S California Rd,Kansas Carbondale 15701 S California Rd,38.780812,-95.6503138,0,0,School Incidents,Killed: 0 Injured:0
1529556,10/17/19,Florida,Miami Gardens,3301 Miami Gardens Dr,Florida Miami Gardens 3301 Miami Gardens Dr,25.9415739,-80.2566999,0,0,School Incidents,Killed: 0 Injured:0
1529379,10/17/19,South Carolina,Gaffney,805 E Frederick St,South Carolina Gaffney 805 E Frederick St,35.0674512,-81.6406244,0,0,School Incidents,Killed: 0 Injured:0
1528545,10/16/19,Virginia,Fairfax,4400 University Dr,Virginia Fairfax 4400 University Dr,38.8349761,-77.307995,0,0,School Incidents,Killed: 0 Injured:0
1528363,10/16/19,Tennessee,Chattanooga,1020 N Moore Rd,Tennessee Chattanooga 1020 N Moore Rd,35.0282094,-85.2184622,0,0,School Incidents,Killed: 0 Injured:0
1528365,10/16/19,Tennessee,Hixson,5705 Middle Valley Rd,Tennessee Hixson 5705 Middle Valley Rd,35.1531925,-85.2224271,0,0,School Incidents,Killed: 0 Injured:0
1529612,10/16/19,Georgia,Cumming,1100 Lanier 400 Pkwy,Georgia Cumming 1100 Lanier 400 Pkwy,34.2187656,-84.1156402,0,0,School Incidents,Killed: 0 Injured:0
1528302,10/15/19,North Carolina,Fayetteville,525 Andrews Rd,North Carolina Fayetteville 525 Andrews Rd,35.1545967,-78.8869153,0,0,School Incidents,Killed: 0 Injured:0
1528220,10/15/19,Missouri,Kansas City,1320 E 32nd Terrace,Missouri Kansas City 1320 E 32nd Terrace,39.0682984,-94.5683264,0,0,School Incidents,Killed: 0 Injured:0
1528177,10/15/19,Michigan,Ferndale,21131 Garden Ln,Michigan Ferndale 21131 Garden Ln,42.450239,-83.1593306,0,0,School Incidents,Killed: 0 Injured:0
1566307,10/15/19,South Carolina,Aiken,807 Leadership Dr,South Carolina Aiken 807 Leadership Dr,33.570356,-81.7688968,0,0,School Incidents,Killed: 0 Injured:0
1527995,10/15/19,California,La Habra,801 Highlander Ave,California La Habra 801 Highlander Ave,33.9361775,-117.9571638,0,0,School Incidents,Killed: 0 Injured:0
1527467,10/15/19,Kentucky,Fairdale,1001 Fairdale Rd,Kentucky Fairdale 1001 Fairdale Rd,38.1146442,-85.7533962,0,0,School Incidents,Killed: 0 Injured:0
1529050,10/14/19,Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,Oklahoma Oklahoma City (Del City) 1900 S Sunnylane Rd,35.4464857,-97.4371214,0,0,School Incidents,Killed: 0 Injured:0
1526131,10/13/19,Tennessee,Nashville,3400 Alameda St,Tennessee Nashville 3400 Alameda St,36.1646691,-86.8270316,1,0,School Incidents,Killed: 1 Injured:0
1525564,10/11/19,Ohio,Columbus,417 S Weyant Ave,Ohio Columbus 417 S Weyant Ave,39.9638608,-82.9083,0,0,School Incidents,Killed: 0 Injured:0
1527548,10/11/19,Idaho,Pocatello,N/A,Idaho Pocatello N/A,42.873201,-112.4674309,0,0,School Incidents,Killed: 0 Injured:0
1526799,10/11/19,Virginia,Nokesville,10504 Kettle Run Rd,Virginia Nokesville 10504 Kettle Run Rd,38.7266187,-77.5800313,0,0,School Incidents,Killed: 0 Injured:0
1525584,10/11/19,Louisiana,Rayne,Lyman Ave and Martin Luther King Jr Dr,Louisiana Rayne Lyman Ave and Martin Luther King Jr Dr,30.234925,-92.2684617,0,1,School Incidents,Killed: 0 Injured:1
1526726,10/11/19,North Carolina,Greenville,600 W Arlington Blvd,North Carolina Greenville 600 W Arlington Blvd,35.5938014,-77.3842094,0,0,School Incidents,Killed: 0 Injured:0
1523833,10/10/19,Texas,San Antonio,14819 Heimer Rd,Texas San Antonio 14819 Heimer Rd,29.5774973,-98.4670135,0,0,School Incidents,Killed: 0 Injured:0
1524619,10/10/19,Georgia,Athens,146 E Cloverhurst Ave,Georgia Athens 146 E Cloverhurst Ave,33.9488157,-83.3810025,0,0,School Incidents,Killed: 0 Injured:0
1524535,10/10/19,Kansas,Salina,650 E Crawford St,Kansas Salina 650 E Crawford St,38.8259478,-97.6014257,0,0,School Incidents,Killed: 0 Injured:0
1522979,10/09/19,Massachusetts,Lowell,149 Ennell Street,Massachusetts Lowell 149 Ennell Street,42.6574699,-71.3092286,0,5,School Incidents,Killed: 0 Injured:5
1523214,10/09/19,Texas,Odessa,1800 E 42nd St,Texas Odessa 1800 E 42nd St,31.8858499,-102.3571263,0,0,School Incidents,Killed: 0 Injured:0
1522204,10/08/19,Illinois,Champaign,913 Crescent Dr,Illinois Champaign 913 Crescent Dr,40.1061851,-88.2824583,0,0,School Incidents,Killed: 0 Injured:0
1523830,10/08/19,West Virginia,Scott Depot,6562 Teays Valley Rd,West Virginia Scott Depot 6562 Teays Valley Rd,38.4490236,-81.9030877,0,0,School Incidents,Killed: 0 Injured:0
1523898,10/08/19,Texas,Houston,11911 Chimney Rock Rd,Texas Houston 11911 Chimney Rock Rd,29.649588,-95.4809761,0,1,School Incidents,Killed: 0 Injured:1
1522577,10/08/19,Georgia,Athens,140 Cedar Street,Georgia Athens 140 Cedar Street,33.9483903,-83.3738863,0,1,School Incidents,Killed: 0 Injured:1
1522579,10/08/19,Louisiana,Shreveport,2104 Milam St,Louisiana Shreveport 2104 Milam St,32.5042977,-93.7740663,0,0,School Incidents,Killed: 0 Injured:0
1521816,10/07/19,Louisiana,Lake Charles,1500 W McNeese St,Louisiana Lake Charles 1500 W McNeese St,30.1775828,-93.2432389,0,0,School Incidents,Killed: 0 Injured:0
1523301,10/07/19,Utah,Logan,875 W 1400 N,Utah Logan 875 W 1400 N,41.7582756,-111.8556475,0,0,School Incidents,Killed: 0 Injured:0
1520579,10/06/19,Georgia,Marietta,3044 Hidden Forest Ct,Georgia Marietta 3044 Hidden Forest Ct,34.0260332,-84.5641359,1,2,School Incidents,Killed: 1 Injured:2
1640784,10/05/19,Texas,Beaumont,5250 Bayou Willow Pkwy,Texas Beaumont 5250 Bayou Willow Pkwy,30.0242793,-94.1653954,0,0,School Incidents,Killed: 0 Injured:0
1520786,10/04/19,California,Bell,4328 Bell Ave,California Bell 4328 Bell Ave,33.9740452,-118.1900656,0,0,School Incidents,Killed: 0 Injured:0
1520775,10/04/19,California,Huntington Park,2880 Gage Ave,California Huntington Park 2880 Gage Ave,33.9809193,-118.2171163,0,0,School Incidents,Killed: 0 Injured:0
1520422,10/04/19,Maryland,Westover,7970 Crisfield Hwy,Maryland Westover 7970 Crisfield Hwy,38.0993793,-75.7180823,0,0,School Incidents,Killed: 0 Injured:0
1518994,10/03/19,Kansas,Derby,920 Rock Rd,Kansas Derby 920 Rock Rd,37.5532956,-97.2406467,0,0,School Incidents,Killed: 0 Injured:0
1520210,10/03/19,Texas,Bellaire,5100 Maple St,Texas Bellaire 5100 Maple St,29.6920569,-95.4687706,0,0,School Incidents,Killed: 0 Injured:0
1519406,10/02/19,California,Los Angeles,5010 11th Ave,California Los Angeles 5010 11th Ave,33.9969625,-118.3289356,0,0,School Incidents,Killed: 0 Injured:0
1519291,10/02/19,Georgia,Atlanta,800 Hutchens Rd SE,Georgia Atlanta 800 Hutchens Rd SE,33.6710072,-84.3616806,0,0,School Incidents,Killed: 0 Injured:0
1517243,10/01/19,Wisconsin,Sheboygan,1017 Union Ave,Wisconsin Sheboygan 1017 Union Ave,43.7312075,-87.7174038,0,0,School Incidents,Killed: 0 Injured:0
1516999,10/01/19,Tennessee,Clarksville,800 Lafayette Rd,Tennessee Clarksville 800 Lafayette Rd,36.5740513,-87.434616,0,0,School Incidents,Killed: 0 Injured:0
1516956,10/01/19,Georgia,Suwanee,1555 Old Peachtree Rd NW,Georgia Suwanee 1555 Old Peachtree Rd NW,34.0133911,-84.0873753,0,0,School Incidents,Killed: 0 Injured:0
1524556,10/01/19,Florida,Miami (Pinecrest),7460 SW 118th St,Florida Miami (Pinecrest) 7460 SW 118th St,25.660824,-80.3158703,0,0,School Incidents,Killed: 0 Injured:0
1518330,10/01/19,Louisiana,Bastrop,402 Highland Ave,Louisiana Bastrop 402 Highland Ave,32.7891235,-91.9202293,0,0,School Incidents,Killed: 0 Injured:0
1518342,09/30/19,Louisiana,Shreveport,5950 Union Ave,Louisiana Shreveport 5950 Union Ave,32.454665,-93.772941,0,0,School Incidents,Killed: 0 Injured:0
1516176,09/30/19,Ohio,Columbus,1160 Ann St,Ohio Columbus 1160 Ann St,39.9401787,-82.9796406,0,0,School Incidents,Killed: 0 Injured:0
1516797,09/30/19,Missouri,Belton,107 Pirate Pkwy,Missouri Belton 107 Pirate Pkwy,38.8119527,-94.5318982,0,0,School Incidents,Killed: 0 Injured:0
1518545,09/30/19,Vermont,Burlington,150 Colchester Avenue,Vermont Burlington 150 Colchester Avenue,44.4823937,-73.1948426,0,0,School Incidents,Killed: 0 Injured:0
1515443,09/29/19,New York,Buffalo,Rockwell Rd and Rees St,New York Buffalo Rockwell Rd and Rees St,42.9323563,-78.8875959,0,0,School Incidents,Killed: 0 Injured:0
1514352,09/27/19,Ohio,Columbus,1919 Northcliff Dr,Ohio Columbus 1919 Northcliff Dr,40.0711049,-82.9670839,0,0,School Incidents,Killed: 0 Injured:0
1514108,09/27/19,New Jersey,Collingswood,424 W Collings Ave,New Jersey Collingswood 424 W Collings Ave,39.91276,-75.077313,0,0,School Incidents,Killed: 0 Injured:0
1514743,09/27/19,Texas,San Antonio,US 281 and E Hildebrand Ave,Texas San Antonio US 281 and E Hildebrand Ave,29.4666369,-98.4895484,0,0,School Incidents,Killed: 0 Injured:0
1514656,09/27/19,North Carolina,Charlotte,7600 IBM Dr,North Carolina Charlotte 7600 IBM Dr,35.3000467,-80.7688904,0,0,School Incidents,Killed: 0 Injured:0
1514592,09/27/19,Florida,Labelle,4050 E Cowboy Way,Florida Labelle 4050 E Cowboy Way,26.7491335,-81.3992204,0,0,School Incidents,Killed: 0 Injured:0
1514509,09/27/19,Missouri,Florissant,15875 New Halls Ferry Rd,Missouri Florissant 15875 New Halls Ferry Rd,38.831882,-90.3172039,0,0,School Incidents,Killed: 0 Injured:0
1514498,09/27/19,Washington,Kent (Covington),25800 164th Ave SE,Washington Kent (Covington) 25800 164th Ave SE,47.3698375,-122.119798,0,0,School Incidents,Killed: 0 Injured:0
1513575,09/26/19,Colorado,Peyton,12050 Falcon Hwy,Colorado Peyton 12050 Falcon Hwy,38.9267252,-104.6028588,0,0,School Incidents,Killed: 0 Injured:0
1513932,09/26/19,Georgia,Lithonia,2440 Phillips Rd,Georgia Lithonia 2440 Phillips Rd,33.7250671,-84.1294961,0,0,School Incidents,Killed: 0 Injured:0
1514680,09/26/19,North Carolina,Salisbury,701 W Monroe St,North Carolina Salisbury 701 W Monroe St,35.6732938,-80.486052,0,0,School Incidents,Killed: 0 Injured:0
1513658,09/26/19,Alaska,Anchorage,13801 Harry McDonald Rd,Alaska Anchorage 13801 Harry McDonald Rd,61.3455684,-149.5471279,0,0,School Incidents,Killed: 0 Injured:0
1513568,09/25/19,Texas,Bellaire,5100 Maple St,Texas Bellaire 5100 Maple St,29.6920569,-95.4687706,0,0,School Incidents,Killed: 0 Injured:0
1512697,09/25/19,District of Columbia,Washington,533 48th Pl NE,District of Columbia Washington 533 48th Pl NE,38.8969658,-76.9336971,0,0,School Incidents,Killed: 0 Injured:0
1516461,09/25/19,Utah,Provo,1199 Lakeshore Dr,Utah Provo 1199 Lakeshore Dr,40.2506709,-111.715912,0,0,School Incidents,Killed: 0 Injured:0
1512484,09/25/19,New York,Lewiston,5795 Lewiston Rd,New York Lewiston 5795 Lewiston Rd,43.1408933,-79.0389882,0,0,School Incidents,Killed: 0 Injured:0
1512359,09/25/19,South Carolina,Walterboro,150 Cougar Nation Dr,South Carolina Walterboro 150 Cougar Nation Dr,32.9487271,-80.6577057,0,0,School Incidents,Killed: 0 Injured:0
1513218,09/25/19,Virginia,Newport News,259 Denbigh Blvd,Virginia Newport News 259 Denbigh Blvd,37.1261058,-76.5490038,0,0,School Incidents,Killed: 0 Injured:0
1513797,09/25/19,California,Fullerton,800 N State College Blvd,California Fullerton 800 N State College Blvd,33.8822013,-117.8893837,0,0,School Incidents,Killed: 0 Injured:0
1514576,09/25/19,Arizona,Prescott Valley,N/A,Arizona Prescott Valley N/A,34.6100243,-112.315721,0,0,School Incidents,Killed: 0 Injured:0
1513603,09/25/19,Louisiana,Baton Rouge,800 E McKinley St,Louisiana Baton Rouge 800 E McKinley St,30.4225966,-91.1730992,0,0,School Incidents,Killed: 0 Injured:0
